clab19,leave,outright,mortgage,one,married,cnone,cone,ctwo,qnone,qfour,healthvg,healthg,depnone,depone,region
45.08415732,43.08582018,40.38108824,33.96423477,24.90319951,42.43937233,9.957713471,37.31404117,37.77511718,15.82013518,38.6815293,53.16321106,32.97857114,56.35571632,29.47829631,South East
39.65274141,60.41755815,36.04754259,29.53200259,29.8459179,33.75667969,19.97076514,43.27478373,27.35376579,23.95833333,25.16322767,45.6263078,35.19570837,42.25875249,33.92681699,West Midlands
49.68157859,58.01893429,43.24915273,26.84760031,27.56368208,37.93320214,12.27724937,39.62228053,33.86356182,21.77920955,30.10068892,45.81264174,35.10030819,46.00962064,33.69684049,West Midlands
32.64885013,49.23723453,30.90658097,40.07875441,28.8811442,38.57382095,14.23237078,43.11351498,32.69665973,16.89998828,33.91018877,52.62250377,33.58791502,53.42174346,30.39739296,East of England
32.8754496,51.43007318,32.20063492,35.29396825,27.33460317,39.52507937,14.95365079,40.14984127,32.94984127,19.28826737,31.19570038,49.48785761,34.75956594,50.05968254,31.34984127,East of England
37.74901538,46.1954801,35.5007175,37.52852337,27.79176174,40.29970124,13.60417794,39.76334423,34.42094615,16.02125232,38.21732516,52.68020777,33.11777721,54.40494954,29.76310899,East of England
40.82715553,50.83652561,31.39675197,36.2210267,28.02554176,37.49560058,17.01694404,41.63105234,30.61491277,19.41608948,30.79620746,51.54202197,32.87680819,46.68661069,32.87998391,East of England
22.85807151,45.33673575,39.41187293,31.30749417,27.67999509,40.08953759,15.13246658,41.59205201,32.70268613,18.65792494,35.87566624,47.53922032,34.48370848,50.58260763,32.26419723,North East
1.396142183,62.42561164,29.14134331,35.77773325,32.8391104,30.33905474,30.32124491,41.9978183,22.33353369,28.11165963,19.82900479,45.17103971,32.70833734,37.7857922,31.78833011,North West
1.089103428,50.54802765,35.15893802,36.8869717,29.17372773,36.42222565,19.5963642,43.4678786,28.68073743,20.85572995,29.40765427,47.51243234,34.08440787,47.32963591,30.96081754,East Midlands
30.1676547,39.79351954,33.95060208,37.9250905,27.43973011,40.95397572,13.25568224,41.86017878,34.53667906,14.01993947,43.14072077,54.79534571,32.08308653,57.43800635,28.75224704,East of England
-48.89057162,26.65874363,14.11148932,13.38624429,41.09949883,17.66245318,66.31715786,28.31363426,4.532781417,14.71465413,45.18517219,51.4774185,30.97786821,33.12180353,36.50000855,London
43.18375514,69.49469368,37.53488812,36.78272388,29.51416813,35.82241355,22.76361228,44.00633899,24.80959364,26.43868402,19.95403832,45.44950703,35.5055131,39.84341738,34.01059653,London
-46.3088127,24.98291003,18.90511637,26.6296052,32.77112975,25.66663526,45.33685103,41.98247432,10.5493263,12.40361463,51.95500229,53.25366579,32.11020853,44.34749835,32.43003863,London
41.86458366,49.48641006,34.58993146,39.00496337,27.82320964,40.94067596,12.26660364,40.05672418,35.36279839,15.62015737,32.15087993,51.82174131,34.31508699,53.52871662,30.96194753,South East
-7.824470624,62.43418578,28.76687245,33.05168986,31.15517422,33.88092498,32.49450664,41.59778173,20.57392487,30.70923272,16.71015362,41.71398359,32.66821452,34.95343727,31.51616616,North East
-30.22468124,32.94684477,24.51290952,32.40616186,37.35951399,25.261445,34.83402039,44.79496637,16.77370362,16.54515066,38.43014243,49.33585957,33.41052399,44.35235409,32.82490779,South East
-11.78788023,51.85084158,28.25786381,29.9639524,34.82790973,27.92207792,35.49207447,40.60787122,19.22868007,25.04889326,23.68376744,43.91265111,35.23757555,37.23026023,33.01565355,Yorkshire and The Humber
-3.819123359,72.83156301,22.64165084,32.7645648,33.41161187,29.07464775,38.07834516,43.367143,15.40421705,34.07800893,12.33905435,42.58024517,34.66830547,33.54901569,32.78455081,Yorkshire and The Humber
-22.19980703,59.78966567,18.9152869,29.3313725,31.8111514,26.08078298,39.39501509,42.54418215,14.87360227,27.91953152,18.93806698,45.60872454,34.71570354,36.06075205,33.0408986,Yorkshire and The Humber
-9.108304631,67.99068009,19.98478509,28.81957652,39.69063015,25.37086345,41.00925574,41.54431343,14.43387853,31.32514563,16.08367528,41.59185409,35.3950104,33.50069735,33.00621276,Yorkshire and The Humber
32.77089286,53.48897031,31.61507577,38.10387256,26.69559211,38.24418253,15.6521176,42.66934335,32.50010793,19.11145701,28.50659885,48.62689058,35.8765888,49.98273108,31.92375772,East of England
6.958920907,65.81912778,33.17116658,34.41670912,32.26693836,31.16658176,27.74579725,44.38614366,22.40193581,27.58395205,19.5109325,43.33578394,34.19032586,38.39021905,31.56138563,North West
-10.41226005,53.30920424,29.9495603,38.47677397,25.56315525,37.39403702,23.46898355,46.25135342,23.37655478,20.41065358,30.05067799,46.80423827,35.42972443,39.16074682,34.51290041,London
-45.06797315,43.30979986,23.99408848,32.7970061,21.91313883,37.32599161,33.57170099,42.87042334,18.01344394,18.41650574,32.48500864,47.90399512,35.23715038,32.91142258,37.08524027,London
-13.8285342,36.20342137,26.38243308,35.00828124,38.45167495,29.65753059,38.30474969,38.57188652,18.4912112,32.5933907,19.74377518,50.39332392,28.45554397,33.81150825,30.73943474,Scotland
21.31727787,40.1324389,32.26175008,33.80751826,31.9145123,34.13683409,22.06864107,46.94430754,24.50154577,23.25355641,28.14923119,55.37494114,29.83734892,44.87432233,33.52524755,Scotland
11.05104984,56.51572347,24.40500116,30.33912289,33.48494785,29.7467685,28.69957054,45.70437284,20.60335526,24.88584215,21.76230115,45.80883095,35.77974918,39.8189088,33.10203304,East of England
31.88656941,61.94633409,41.07555046,29.01858067,32.67086846,30.82098715,22.52762544,46.35180486,23.50167799,24.29123879,22.63450674,40.8056992,36.53419159,39.18310551,34.96439388,South East
-54.12136419,21.61112362,11.42396214,18.82770488,37.44891374,18.10927081,62.82641428,32.14024521,4.353624435,16.54727459,48.76096696,51.07230185,30.90877461,37.22305872,33.23295332,London
-39.42613351,28.28310011,11.20979051,15.34865933,40.00764883,17.02077933,66.45349084,28.82122976,4.015637615,17.42818651,47.360369,52.15671758,30.58856764,36.08549696,34.90842646,London
-15.90684134,58.93991697,33.63463368,36.33047891,27.25658103,36.2226451,23.01617507,43.06374881,25.92134475,31.59892042,18.07638832,43.66645449,31.16380225,35.27117031,30.20298129,Wales
-17.47839749,61.7773494,25.79789394,34.62006984,31.89139439,32.63853171,35.37532823,41.98857638,18.61887875,26.92392019,19.65650808,43.00264233,33.38698054,38.4992285,31.82913294,North East
4.216730038,53.32509525,35.82003268,36.68468016,29.75493276,35.78233002,24.32072389,44.01407566,25.2431821,24.32337662,26.70909091,46.08440556,35.15388574,44.15985924,31.82857861,Yorkshire and The Humber
39.75702036,46.20568194,41.25215159,35.61280159,27.21358345,40.75035738,10.80607988,36.99565306,37.98173702,16.4112144,37.99570487,49.98600548,34.5591725,54.85602591,30.26810981,West Midlands
0.342763128,31.20458613,21.28299774,12.49409583,45.65890524,22.16643633,57.47948848,33.40272554,7.434879205,10.45411255,52.18545462,57.44951326,28.65906202,41.90997673,35.12761751,London
33.9640607,60.98836886,30.40225687,39.02168711,28.97408126,36.44492582,18.76023274,42.28105086,30.23601421,22.83014076,23.26725394,46.04225729,36.34447713,45.28349412,32.14276718,East Midlands
5.349457286,39.45466653,26.06837607,36.55959425,32.20625528,34.18568611,28.17929933,42.06349206,23.41974265,32.67727894,19.16983404,50.71273629,29.96384671,37.09026017,31.91744153,Scotland
23.15024817,40.8444531,27.36487907,36.27129338,29.65299685,34.04416404,25.88643533,46.76550999,21.32912723,14.46902746,38.64581824,51.11354045,34.37060389,48.71293375,32.3701367,London
22.75215963,57.1216387,33.7774946,40.9191645,26.522245,37.64474486,14.16421962,42.93035625,32.74142612,21.23157056,22.17794729,48.41724968,34.84573919,48.21042717,31.70812787,South West
-12.50079779,43.26145395,27.8336308,33.79798025,34.37860064,32.20974629,29.34731039,43.46293744,22.13586969,29.69134013,21.39067088,48.77422416,31.49063006,37.85554526,32.5892958,Scotland
-72.70377516,52.34216074,25.17123288,34.53652968,31.46575342,27.43378995,39.8630137,40.01598174,16.55251142,36.43501924,14.27287004,45.1775575,29.76999326,29.15525114,30.39041096,North West
11.90835092,35.95620573,29.49682952,37.61689704,34.23201496,34.86611012,25.97965421,42.50262306,24.49249578,29.97635876,23.64124412,50.38507686,29.4155651,38.66383833,32.06970485,Scotland
-15.82895012,54.95081292,34.35749142,36.70444863,27.24690816,36.22421316,21.56153985,41.12468049,28.55077328,23.44949488,25.16417872,47.69665707,32.60968174,42.72030157,32.5449898,North West
-5.263274287,51.98908416,34.67631356,31.75307057,31.36505528,30.72322549,27.08521749,44.62467544,21.7346909,21.05299108,26.50646849,47.81881131,32.93364108,42.83630423,31.42923826,North West
-39.09991072,45.96096799,12.28674311,19.3259684,41.38232415,18.67920571,54.31058593,35.30799888,8.603691791,25.57027293,21.93455526,47.33701092,34.21209088,28.31946581,37.61536848,Yorkshire and The Humber
-14.16316706,61.44434805,23.16618002,28.93233465,32.92877999,28.32804367,40.7540942,41.16541831,14.94731497,33.23888255,16.21985942,44.72260742,34.01962549,31.6567221,33.59400787,Yorkshire and The Humber
-33.83960396,37.42284755,29.98825992,34.03858915,33.91353172,31.46853147,26.05788372,43.41534378,25.0676331,18.04223945,40.68787641,50.00436491,32.29703186,48.7366648,29.2940636,Yorkshire and The Humber
-21.81076639,35.40609652,30.86178284,29.31780465,31.49004267,29.22000948,25.42377904,41.86225699,25.77939782,14.08433389,33.31421,52.357191,32.82212579,50.76754386,30.44689426,Yorkshire and The Humber
-26.22576401,53.26613806,20.32225922,31.16387586,35.62835687,24.62147909,38.54959049,42.32872384,15.95499064,27.32884917,21.9504811,45.11454001,34.90722583,37.41463533,31.868666,Yorkshire and The Humber
-12.1790332,54.0619991,27.51343557,30.65932626,25.11207236,38.13605977,31.89670992,43.26124001,19.51238694,32.34007331,18.28544401,42.66678953,36.14817545,28.74819767,34.22991218,East Midlands
-45.21706184,42.4353547,22.79811776,23.41099506,32.58808677,27.89395157,39.97934121,40.61746815,15.65476874,24.57074946,24.80218509,47.33122637,34.82944495,34.73660048,34.25685757,East Midlands
-12.11214953,50.83599188,18.32910781,27.18338766,31.81214536,25.4931788,38.12869733,42.65845708,15.75274659,29.33792948,19.94329749,44.44291987,36.04359417,34.0818544,33.80659181,East Midlands
37.9034206,60.69847772,34.70915968,37.77090575,27.05735024,39.18932734,15.64352893,39.89214884,33.67409528,25.98065733,24.2799277,45.44550006,35.5223178,46.22009814,30.94203639,East Midlands
41.76860568,58.14205318,36.26114634,43.29761644,25.35899118,40.47185169,12.33811988,40.33578735,35.84323444,20.95336456,25.7496957,48.81455341,35.22540882,51.1771995,31.37497874,East Midlands
4.182719939,63.28780092,29.67730401,38.14472155,30.09966926,33.60597122,23.50049164,44.02878341,26.18217574,25.79847566,20.15123327,45.54987038,33.02135014,40.71466881,31.16787342,North West
42.04481231,47.1421738,42.07407024,31.07482078,30.7978985,33.12973938,19.86593856,45.43595849,26.16527343,20.87544387,31.42037695,44.65484398,35.81163824,45.44889878,33.57747354,South East
-59.44408322,24.42621232,10.98197743,23.39144349,34.31236315,19.86483072,55.13306384,36.80731009,6.724776823,15.28356507,41.63011536,50.34255985,33.99009102,37.29998316,35.31665824,London
-37.95157871,35.37050455,18.73499364,31.23440516,33.61659056,25.24127866,41.95894732,43.45369804,11.84501671,20.07806538,34.31123566,47.8964053,34.14280962,38.66107999,33.54126454,London
-41.34932821,34.59205781,16.49215778,30.81755631,36.94602333,23.95615197,43.39501688,43.39929057,10.79105945,17.52684448,37.38638128,49.16268055,33.9597898,41.73468952,32.46078892,London
-46.71021618,34.755182,20.26098726,26.5737123,30.04162517,26.74480962,43.74473301,41.57409535,11.69079905,17.47100323,36.30156642,48.7200407,35.03066719,36.47182002,35.08005822,London
43.77974923,57.50890224,38.99270149,36.87561468,24.98058906,40.43428749,13.74812361,39.63455665,35.08721984,21.95903526,29.27958564,47.14954025,34.70129591,47.631865,31.45607951,West Midlands
6.940686168,57.43263373,25.68603981,31.46030057,33.52396152,28.64299331,27.66990291,46.72828834,20.84053731,21.51186395,21.88514977,44.76366919,36.21701431,43.04872102,31.94795407,East Midlands
6.521852012,42.01830304,24.93009776,38.02273609,30.8794416,36.02669551,25.15868318,42.5372982,25.81586628,27.27503001,21.45571084,52.39460957,29.80146607,39.7391677,31.92644448,Scotland
-70.1718161,27.30066196,13.70114591,15.85522162,47.78948979,14.63279322,53.43867771,35.08312131,9.653167027,21.37548301,29.7295166,50.45770971,29.98433693,35.34903296,33.27721768,North West
-74.82959839,52.16803564,20.46977413,26.61972174,38.54681903,22.10716113,51.10742916,37.31146902,9.933968471,36.52156469,13.29321297,42.85558797,30.77952893,26.80490241,30.72537219,North West
-62.44092491,35.26162544,24.62395266,28.08731757,37.55003605,25.05656249,44.28780985,38.14176674,14.63414634,25.50909907,26.56295396,47.63663785,31.09146348,36.12540713,30.46667164,North West
-68.16249517,49.82071976,22.49502494,32.25389605,33.7141085,27.07208022,41.30721319,40.15196547,15.4188096,32.79255686,17.17574087,45.87516706,30.33897743,31.58969323,30.41893883,North West
0.489082649,43.26090286,21.63694942,41.31432607,27.67455203,37.56289169,24.36225616,43.43498985,25.32880219,26.52246066,19.94506438,53.44921733,29.77702949,39.99249713,32.61541178,Scotland
-12.21457903,56.67459672,37.77065873,31.24338549,30.44535339,33.11976202,23.30882984,44.15491548,24.65032465,28.22867029,20.98218351,44.7646009,29.24364576,35.57678556,31.47507222,Wales
13.12258608,50.09042072,32.59289695,34.3031766,29.23140135,34.39305616,20.70054698,43.16016538,28.01417529,18.82500361,27.64711552,48.83692792,34.64109622,49.06910454,30.84409748,East Midlands
55.16318887,68.89943001,43.96099545,27.50883841,29.21182152,35.15031079,16.19566976,47.41086489,27.25235113,30.57470704,19.79560017,38.73974299,35.59684162,37.05201377,34.63040414,East Midlands
48.96764559,57.88401838,42.98684104,26.22875517,28.66600016,36.97749196,13.45078224,41.01434786,32.47588424,23.59545831,28.35468976,44.77414945,35.65999269,45.19171012,33.42160015,West Midlands
-21.7121792,59.1531961,28.89085922,38.6079632,25.77096783,35.7762323,21.54276689,46.05857416,25.2971655,24.3798856,21.81183559,46.19038475,35.98593186,38.12584855,35.31905461,East of England
-20.81589958,54.59717781,22.85483001,32.12971594,28.75926017,31.24662709,31.65873522,42.45449639,20.30859049,22.94135415,22.81007482,46.91867853,36.11726266,34.61953589,35.61301084,East of England
19.88415913,47.18379716,37.18822524,37.32258459,30.53621595,37.01722243,16.25748137,41.28496397,32.75925247,18.23372521,34.99663369,49.33739332,33.19037612,51.68437767,30.25283987,North West
43.79027119,45.02570105,35.5981659,37.82458377,25.61606552,41.41921879,11.39935758,38.47436432,37.35625138,15.1977097,39.4844377,53.83610101,32.83482362,56.11897114,29.54417282,South East
42.12848297,55.91719647,32.57588646,36.13629183,27.39932437,36.46438379,16.93683622,42.09784431,30.68510462,19.32515337,27.18604479,48.39577003,34.94322725,47.50771624,32.46652247,South East
-10.70968617,64.91008795,34.02031647,40.47421371,26.38454776,38.28872827,20.62902911,43.8586638,28.40398515,26.4839495,19.35346234,46.37685587,32.44536771,41.36794296,30.55040047,North West
59.5956991,60.95603214,39.12569794,40.16614463,26.28081166,41.70774888,12.01143947,37.37709383,35.85455536,22.06556657,24.18796848,47.76287487,35.25907407,46.96990331,33.11180716,East of England
-55.6312035,36.35657629,10.65946712,16.45392582,38.85810392,15.55103125,55.20580685,36.27157652,7.407276268,21.42869915,29.73804202,50.17941426,31.5612763,30.96043197,37.17624148,North West
-68.10865417,38.21218401,16.42679901,22.69230769,32.88585608,23.49131514,45.28039702,40.62779156,11.42431762,21.95703241,26.00177891,48.79674095,32.57522617,32.60545906,33.60794045,North West
-56.76384565,24.93859855,19.28824752,27.71187477,32.07777914,22.54372019,30.34120093,44.89421548,20.65060536,14.68908249,45.05123959,53.84026126,30.06390356,48.85410297,29.33594228,North West
33.09317476,70.86291353,32.62553419,33.94319801,29.15331197,34.05448718,25.20032051,43.10897436,24.88648504,30.36232562,16.35848703,41.44410622,34.36046178,36.20459402,32.03792735,East Midlands
53.27970631,51.92753092,38.40956201,38.63838264,25.03297709,41.40307427,11.06145853,36.6678332,37.47005142,17.84401741,31.81491477,49.79468747,34.65052357,52.42415269,31.39149864,South East
42.16318015,58.80843468,33.93225527,34.7485637,28.94567556,35.55378097,22.23109514,38.59719172,29.27175528,24.81895984,26.16217964,47.51476492,33.8995151,43.29983807,31.74729931,West Midlands
-32.8909012,58.35433883,33.77142492,30.64402661,27.81721668,32.62663085,30.34343822,43.35188028,20.33768227,35.74539144,16.37470941,43.32358415,28.81414517,29.51522128,30.24750576,Wales
-24.62093439,66.08364664,25.1336066,27.8083329,32.24977948,26.53712447,42.91755305,39.25439734,14.48399315,31.67478497,16.85922467,44.5054067,32.95264476,31.25875577,33.22783168,North East
24.31352866,65.26552985,33.00980588,34.55073044,29.75285171,35.23364018,25.38773264,42.26285771,25.43776266,26.34636458,22.35645159,45.0132506,33.23314589,41.20222133,31.30878527,North East
-8.006884967,37.94096947,27.54016811,37.05186117,27.42581051,37.88381268,24.83275202,44.01337984,24.69838184,28.57185133,21.05084044,52.90009256,30.00348612,39.30756475,33.60683858,Scotland
10.00111923,49.66509051,22.15268056,36.07839908,26.13233962,36.47162975,19.25800873,42.80449642,29.54994647,16.91181836,29.48596328,50.18883726,35.25345244,47.13415136,32.30256115,South East
10.84881341,53.08140404,20.78901064,36.45525074,25.69983204,37.61897145,18.59953611,43.67351836,30.01479645,19.1042235,26.97995939,50.14603654,34.51343457,46.37287051,31.9683276,South East
-36.03331803,44.68652381,21.83757725,34.31033156,27.43287945,30.55363233,35.2796369,45.77788035,15.29091981,20.12410373,28.22871242,47.11127031,36.21657728,36.14893453,36.12072724,London
50.23813693,47.31132761,39.57412413,34.03218066,28.49781505,39.97575084,11.15461366,37.2931875,36.2625982,15.57003089,38.47595414,52.19765766,33.3673566,54.54545455,30.55394175,South East
19.87773065,48.06450827,41.40594282,32.07043757,29.05409201,37.07521204,15.94394203,40.62236702,31.67162838,21.01676316,33.92627673,45.93171151,33.489783,45.49514127,32.57597034,Wales
42.19033144,55.84294422,42.10908299,25.71760351,30.52581921,34.80785281,14.8564793,41.94941394,30.67460173,25.19311663,24.67112811,45.14652158,34.81239907,41.61556047,34.1764343,Wales
40.30721966,49.87319669,34.87095003,30.81224103,30.08586691,37.60920573,19.89166791,46.92227048,25.51295492,26.67899437,22.705276,53.6609679,31.32215017,41.50816235,35.35270331,Scotland
14.02339439,58.18562055,37.7805103,33.61256276,32.78255969,31.79885234,24.11620043,45.47084742,24.06240393,24.45213861,23.56916402,43.42232816,34.43198796,40.70345322,32.86709704,North West
21.69651454,59.81727737,29.46449974,43.3314157,28.56081308,37.11827029,20.5426914,44.56349777,28.78134139,24.16156889,22.91775299,47.12466189,34.68438125,45.83872669,31.0489477,Yorkshire and The Humber
-16.21791986,37.71035609,19.4794474,34.9017894,35.29754534,30.83740015,34.6711341,40.668172,20.21754437,33.23376554,17.45070724,50.26576376,28.54378852,34.60800738,31.01949644,Scotland
-6.057884921,43.9006772,46.86704835,26.05756997,37.2057888,34.35909669,22.82919847,44.69624682,24.86482188,30.0226028,26.4148483,53.81447768,27.89336801,40.11609415,35.21787532,Scotland
-15.33627163,54.01540502,37.95877325,32.38122172,30.12192056,35.10558069,23.37229764,42.87958773,25.66930618,29.09818517,20.73054247,45.31141845,28.49115759,34.8887632,30.86664153,Wales
49.72039538,60.17814514,39.74546857,35.37986888,26.55097056,38.49595064,12.31777863,40.7121738,34.00437074,20.22374651,25.82134379,46.61382193,35.88135924,48.08073017,33.0993701,South East
50.72555958,55.2576565,47.36190175,27.44043854,31.3172043,32.85631457,14.33955303,42.847354,31.06419987,22.11121557,28.75945388,43.54106234,35.86356936,45.42220114,34.40069576,South East
39.83784376,55.7006959,37.08714111,35.51366002,28.19073661,37.91945504,17.23393538,41.38543091,31.25614641,22.17179544,27.98194475,46.5306205,34.80093393,47.36513876,32.34750905,East Midlands
50.04666822,47.80556283,29.87255774,36.81918701,26.80391218,40.63561544,13.30050384,38.67268541,35.22558877,17.41474687,32.45104218,51.64804495,34.3275251,53.45051638,30.02530607,South East
16.64319721,61.64498629,33.23979457,33.03065601,32.53825383,32.75268703,24.5671626,43.36051252,25.30841319,26.35219274,22.67731456,44.94800157,34.26274664,40.9646847,31.3999047,West Midlands
-32.76404974,48.00307977,18.6798818,24.17427234,35.98943487,25.83749575,48.97879129,35.53440205,12.66246502,26.62639839,26.6157313,47.24899406,31.82308177,35.68607966,32.56361307,North East
-35.65778854,41.07125543,18.48892485,22.31465561,36.19146354,21.07312633,45.20582583,37.88813594,13.4697077,19.68440535,28.1174887,50.47233468,31.13747398,42.98573885,29.8750885,North East
-12.26621843,56.8289241,29.98272621,34.6187065,31.14870701,33.17329675,31.1080628,44.11421023,20.59645379,25.05067705,26.64396335,45.56686286,32.47263326,42.82375654,31.09536148,North East
-5.490325781,59.3309312,30.92389602,35.4368932,28.45286564,33.30410272,26.51738177,41.7037269,24.23426245,28.02005578,20.50719848,45.26010373,33.40266009,37.92671469,32.26119637,Wales
-2.076761909,53.65707981,29.73463995,34.89870073,31.43305439,32.4818322,26.72869412,40.90508699,25.04404316,24.93471633,26.5234073,46.34723247,32.52538026,40.98216252,31.14677384,Wales
37.79016668,56.01337034,39.88287831,33.0320614,31.01318288,33.56418964,18.720753,43.18528224,28.45148007,22.48022064,25.50284154,43.8768247,35.09025776,42.45527716,33.97598738,South West
40.21286441,60.59812834,39.64028605,32.5990768,26.79199254,37.4470833,13.98914161,43.62009997,31.54672215,26.30662021,21.32257986,43.27423878,36.70272436,42.71124824,34.60333405,East of England
50.95527615,58.40028672,46.74946734,23.9515668,31.25292314,32.46375305,16.64501377,46.10767552,27.70877722,27.30213352,22.62353751,38.52324414,37.80022447,38.78813075,36.31710232,East of England
42.74923823,65.77828612,39.04858691,28.64401858,28.46012389,33.20509098,18.81049168,45.66637631,26.71070461,29.23634898,19.49551682,40.14864808,37.64980447,38.22831978,34.68108788,East of England
34.04871647,50.88435338,40.5795026,34.08754594,25.76256623,39.19518831,10.99336484,41.83493246,35.14964915,22.23885212,27.4624281,46.59395273,35.74287373,48.12162872,32.74380639,East of England
50.89768002,66.67395689,36.71449201,31.40867378,25.02911445,37.63916709,14.8600177,43.36190432,30.91722178,29.10523222,17.71898883,42.16160388,36.95692043,38.58480458,35.34028975,East of England
-2.644066392,69.25528289,27.8692042,35.21144892,29.84101101,33.83397344,28.77464759,43.59645547,22.37646705,34.02498654,14.97475008,41.85549699,33.67414525,35.38738816,31.90936984,Yorkshire and The Humber
13.92802044,60.27129005,28.96986055,37.02204229,30.4571525,30.49932524,25.50607287,44.21952317,23.99066577,24.66776211,21.46213497,44.16767217,37.24011509,40.74730094,33.55825461,East Midlands
11.50238766,58.99521881,22.13299068,33.4972448,32.96844498,27.99673824,28.18453631,43.69270306,22.15770096,23.47729937,22.83251625,45.4040485,36.86695508,40.11465566,33.82836245,East Midlands
41.49130149,53.33802045,30.94705614,45.0182565,23.62391602,44.38840712,9.15107257,36.17982656,40.84664537,16.10343985,31.76250247,52.3378346,34.24310532,56.24828845,29.53674121,East Midlands
10.23657772,56.72662157,32.95740636,31.88357396,31.6446591,30.7943277,22.29872065,48.99552998,22.87674048,26.30348795,19.79503776,42.16503343,37.69690448,42.22884447,33.30678724,East of England
-24.69374722,40.53030013,22.97379923,22.02269073,38.84145927,22.82433932,33.46543174,46.66545891,16.20054802,20.79525237,30.66218225,45.79600703,34.70363091,43.44301275,31.010666,East of England
-43.47815218,42.87932214,16.97727489,23.00560996,39.64771323,19.36150994,47.67756965,38.49244081,11.42436056,22.63155323,25.99428348,45.93865179,34.58641316,36.01787582,33.59560711,East Midlands
-12.71234428,63.80805601,19.75656106,28.88311563,32.91717784,24.39922061,42.47432104,42.3348007,12.84308773,35.82814513,13.27957278,42.08554223,34.14277626,29.60717808,33.00618219,East Midlands
-26.11044168,46.46776483,23.05610468,23.60444319,35.89852207,23.19495434,40.89946343,39.58862845,15.62647087,20.02070261,25.28812908,49.92630432,32.79137257,37.33879318,34.95716841,East Midlands
29.08608099,64.50599311,31.90506196,38.09073724,28.26086957,36.55744591,21.98330183,41.96072254,27.80140727,26.98828733,19.35866983,44.79942033,35.51369036,41.17832388,32.33301827,West Midlands
30.13682044,39.5023841,32.2383112,34.39996317,30.41966896,37.64819632,19.36278459,42.68054053,29.26862957,24.60018013,27.70015336,53.76701425,30.22466767,43.42411197,32.50765441,Scotland
-22.05425261,58.90245084,34.16399479,38.00514269,27.35151265,35.763944,23.08180693,43.78273706,25.78013396,33.31624469,17.96292315,45.32098798,29.29165886,34.21796133,29.87206755,Wales
41.07053852,62.43048761,37.82326654,41.96626784,27.55369756,37.03618279,19.45221277,45.4721061,26.21594349,22.04862347,22.6240155,48.26965927,34.74259586,45.26740666,33.38619,London
-3.247118967,59.92043445,30.92571041,34.8317331,29.75463098,33.37455145,29.03210164,42.15401028,23.10639123,27.46856357,21.64541476,45.96411453,33.19652366,39.6251576,31.92464358,North West
-25.04163478,61.30829724,29.1717356,33.8148824,29.73692214,32.82390511,33.72110706,43.08343471,19.04146391,31.82328764,16.36669985,44.46772433,33.4187651,33.20154096,33.15085158,North West
3.182210708,40.28130825,40.75730623,26.30241423,33.24015248,35.85260483,18.74968234,44.08132147,27.32909784,25.91229853,26.58777012,54.38044748,31.6537874,42.65819568,34.30241423,Scotland
45.93091275,57.54149843,40.89998628,38.84483468,26.77459185,38.54849774,17.46741666,44.4724928,28.48401701,19.99691859,28.37974116,49.12817272,34.72976176,47.70750446,33.33790643,London
-36.12715006,32.52633748,21.96945226,23.27073047,31.92515343,25.67947949,34.1285589,44.86179687,16.40210419,15.357416,37.74297037,53.94888364,32.35491488,45.52627936,32.35199114,South East
30.83605331,38.02924096,35.76943712,31.3769857,29.98903637,35.6971238,19.89549558,44.98821993,26.9798689,14.43622096,43.41619099,53.34717177,33.30848705,53.97373393,30.86612704,South East
-0.470995532,35.54794429,28.47153355,41.93302311,34.61489562,34.30213339,29.53950212,41.48040786,23.35545554,26.96114294,23.59859204,52.87405667,28.87952461,40.12764767,31.45167442,Scotland
-7.861387058,34.79527931,22.42453397,36.56283824,42.36440168,26.69392664,38.90078172,39.51894167,17.63559832,29.24331104,22.51393534,50.01852023,29.58028521,35.85808779,31.59110042,Scotland
13.91363023,63.1542958,35.9724751,32.51847488,32.36585627,32.49169969,26.78858306,44.84845239,22.23947735,28.1619053,20.23394444,43.55967446,34.46093995,37.29249224,32.18646246,North West
14.55977383,60.65127663,37.19283412,38.63288062,27.54848597,39.61052687,18.86857264,42.73635259,30.21455372,24.93773867,24.48945708,45.17490054,34.12251637,45.35750145,30.97553242,Yorkshire and The Humber
38.7232352,55.20240964,43.23264025,28.6050552,29.95292271,38.44084515,13.87098582,41.76427731,32.57580003,22.95628767,26.8930306,46.141915,35.36761114,45.84991313,33.65745671,North West
32.06783046,39.90164644,32.04302051,29.91014703,33.97622073,32.594391,24.81167181,45.06943184,24.09012525,24.83542936,28.68687365,53.42043242,31.38026437,42.85487384,34.44363768,Scotland
5.397376624,61.30959473,26.24116569,31.38687724,29.53276328,31.40650903,27.9818515,45.29055056,21.26995899,27.75974384,17.72772441,42.01310066,38.3774932,35.92618445,34.46906902,East of England
29.15300979,66.44024004,27.96768179,32.32079967,27.93401699,34.22415579,26.27667288,47.51139424,21.38491817,28.73201439,15.65156965,43.27965213,33.56240713,35.13310545,33.60783095,South West
-8.945765007,54.40523532,20.14328383,27.01923679,37.14727322,23.5979698,35.48050212,44.0357583,16.45466508,18.54125816,24.59095439,47.49498634,33.3088322,39.15450007,33.10148923,South West
